idx,sentence,emotion
12728,"listen , i know this is your party , but i ' d really like to the number of museum geeks that are gonna be there .",neutral
12729,"yeah . tell ya what , let ' s not invite any of the anthropologists , only the dinosaur dudes !",neutral
12730,okay ! we ' ll need a six - pack of,neutral
12731,"hey guys , what are you doing ?",neutral
12732,"hey , y ' know what , if you ' re gonna do that , if you ' re gonna name him joey , you should name him chandler .",neutral
12733,"oh , come on !",non-neutral
12734,"chandler ' s funny , sophisticated , and he ' s very loveable , once you get to know him .",neutral
12735,"oh well , hey , joey ' s loveable too ! but the thing about joey is , if you need him , he ' ll be there .",neutral
12736,"well , chandler will be there for you too .",neutral
12737,"i mean , well , he might be a little late , but - but , he ' ll be there .",neutral
12738,"and he ' ll bring you some cold soda , if want you need him for is that you ' re really hot .",neutral
12739,what do ya say ? what do ya say ?,neutral
12740,"well , i , i like the idea of naming him after someone i love , and joey and chandler are great names .",neutral
12741,"but , all right , i don ' tmaybe i ' ll just name him the hulk .",neutral
12742,i knew i shouldn ' t have mentioned it ! that ' s what i wanted to name my kid !,non-neutral
12743,"what that rachel did to her life . we ran into her parents at the club , they were not playing very well .",non-neutral
12744,i ' m not gonna tell you what they spent on that wedding . but forty thousand dollars is a lot of money !,surprise
12745,"well , at least she had the chance to leave a man at the altar .",non-neutral
12746,what ' s that supposed to mean ?,surprise
12747,nothing ! it ' s an expression .,neutral
12748,no it ' s not .,neutral
12749,don ' t listen to your mother .,neutral
12750,"you ' re independent , and you always have been !",neutral
12751,"even when you were a kid . and you were chubby , and you had no friends , you were just fine !",non-neutral
12752,"and you would read alone in your room , and your puzzles .",neutral
12753,pbs telethon .,neutral
12754,hi joey .,neutral
12755,hey pheebs !,joy
12756,i,neutral
12757,"$ 200 ? are you sure pheebs ? i mean , after what",surprise
12758,"oh , i ' m still mad at them but i also now that they bring happiness to lots of kids who ' s moms didn ' t kill themselves , so by supporting them , i ' m doing a good thing , but i ' m not",non-neutral
12759,what kind of problem ?,surprise
12760,"well to tell you the truth , they uh , they had a problem with the bag !",non-neutral
12761,oh my god !,surprise
12762,no !,non-neutral
12763,y ' know what ? it was a stupid play anyway !,non-neutral
12764,"y ' know , joey , i think it ' s time to give up the bag .",non-neutral
12765,i don ' t wanna give up the bag .,non-neutral
12766,i don ' t have to give up the bag !,anger
12767,do i rach ?,non-neutral
12768,"oh , you think i should give up the bag !",anger
12769,"honey wait , joey , i ' m sorry i mean as terrific as i think you are with it",neutral
12770,"oh , hey !",surprise
12771,i just don ' t know if the world is ready for you and your bag .,non-neutral
12772,i can ' t believe i ' m hearing this !,non-neutral
12773,wait a minute !,non-neutral
12774,wait a minute !,non-neutral
12775,"i ' m not saying that you shouldn ' t have a bag , i justit ' s just there are other bags that are a little less umm , controversial .",neutral
12776,"yeah umm , they ' re called wallets .",neutral
12777,i think you ' ll find this room more to your liking .,neutral
12778,"okay , great .",joy
12779,they say he ' s only got half a tank left .,neutral
12780,half a tank ? we still got a lot of high - speed chasing to do !,surprise
12781,we ' re switching rooms again .,non-neutral
12782,what ? why ?,surprise
12783,"this is a garden view room , and we paid for an ocean view room .",anger
12784,our last ocean view room was unacceptable to you .,non-neutral
12785,"excuse me , umm , can i talk to you over here for just a second ?",non-neutral
12786,uh - huh .,neutral
12787,chandler !,non-neutral
12788,are you kidding me ! joey . joey ! joey ! joey ! joey ! joey ! joey ! joey ! joey ! joey !,anger
12789,joey . joey . joey . joey ! joey !,anger
12790,"oh . oh , did - did - did i wake you ?",surprise
12791,hey !,joy
12792,"hey ! oh , i was just about to leave . i - i - i - i didn ' t think you were coming .",surprise
12793,"oh , i wouldn ' t miss this .",joy
12794,"well , i ' m very glad you ' re here .",joy
12795,"oh , you ' re such a gentleman . come on ! we ' re going to my place !",joy
12796,hey !,joy
12797,hey - hey .,neutral
12798,so are guys doing okay ?,neutral
12799,"yeah , we talked and monica made me see that i over reacted a little bit and some things in life are more important .",neutral
12800,do you have a minute ?,neutral
12801,"well yeah , sure , what ' s up ?",neutral
12802,i got asked out twice today when i was at lunchby guys .,non-neutral
12803,oh really !,surprise
12804,yeah . did you tell someone that i was gay ?,non-neutral
12805,"oh , did you not want people to know that ?",non-neutral
12806,but i ' m not gay . and i especially wouldn ' t want you to think i was gay .,non-neutral
12807,why ' s that ?,neutral
12808,i don ' t think i should say .,neutral
12809,"ohh , you can say . come on , i don ' t want you to feel like you can ' t tell me things .",neutral
12810,okay .,neutral
12811,kay .,neutral
12812,well,neutral
12813,yeah .,neutral
12814,i ' d love to ask out your friend phoebe .,neutral
12815,"yeah , she ' s gay .",neutral
12816,here you go .,neutral
12817,"great ! all right , so i ' ll call you later .",joy
12818,great !,joy
12819,hey - hey - hey ! who was that ?,surprise
12820,that would be casey . we ' re going out tonight .,neutral
12821,"goin ' out , huh ? wow ! wow ! so things didn ' t work out with kathy , huh ? bummer .",surprise
12822,"no , things are fine with kathy . i ' m having a late dinner with her tonight , right after my early dinner with casey .",neutral
12823,what ?,surprise
12824,yeah - yeah . and the craziest thing is that i just ate a whole pizza by myself !,non-neutral
12825,wait ! you ' re going out with kathy !,surprise
12826,yeah . why are you getting so upset ?,surprise
12827,"well , i ' m upsetfor you . i mean , having sex with an endless line of beautiful women must be very unfulfilling for you .",disgust
12828,what is the big deal ? it ' s not like we ' re exclusive .,non-neutral
12829,"look , joey , kathy is clearly not fulfilling your emotional needs .",non-neutral
12830,"but casey , i mean granted i only saw the back of her head , but i got this sense that she ' s - she ' s smart , and funny , and gets you .",neutral
12831,you got all that from the back of her head ?,surprise
12832,"all right look , i think it ' s time for you to settle down . y ' know ? make a choice , pick a lane .",neutral
12833,who ' s elaine ?,neutral
12834,can you people not see me !,non-neutral
12835,"so , will you talk to him ?",neutral
12836,i don ' t know rach .,neutral
12837,"oh , come on ! i ' ll give you ten free",non-neutral
12838,one ! no ten ! you said ten ! you can ' t take that back !,anger
12839,hey !,joy
12840,hi !,joy
12841,"listen , can we watch cartoons on your television ?",neutral
12842,we need a porn break .,neutral
12843,"we spent the last two hours watching in & out & in , again .",neutral
12844,"well , so , why don ' t you just turn it off ?",non-neutral
12845,because then we would be the guys who turned off free porn .,neutral
12846,"ooh , good , you ' re hear ! okay .",joy
12847,hey !,joy
12848,hi !,joy
12849,"well , what - what cha got there ?",non-neutral
12850,"oh this , well i ' m glad you asked .",joy
12851,"now , don ' t you hate it when you have to cut a tin can with an ordinary steak knife ?",disgust
12852,ahh !,non-neutral
12853,"now , i know what you ' re thinking",neutral
12854,pregnant woman slays four ?,non-neutral
12855,"phoebe , they didn ' t make you pay for those knives , did they ?",surprise
12856,no !,non-neutral
12857,are you sure ?,neutral
12858,no !,anger
12859,"honey , you ' re not gonna make enough money to help frank and alice just by selling knives .",neutral
12860,"no - no , i know that , but i just have to make enough money for the second part of my plan .",neutral
12861,what ' s the second part of your plan ?,neutral
12862,yes that ' s right .,neutral
12863,why ?,surprise
12864,"i tired attacking two women , did not work .",neutral
12865,what !,surprise
12866,"no , i mean it ' s okay , i mean , they ' re - they ' re my friends .",neutral
12867,"in fact , i - i - i was married to one of them .",non-neutral
12868,"let me get this straight man , you attacked your ex - wife !",non-neutral
12869,"oh , no !",surprise
12870,no - no !,surprise
12871,"no , i tired !",surprise
12872,but i couldn ' t .,neutral
12873,that ' s why i ' m here .,non-neutral
12874,maybe we could attack them together ?,neutral
12875,that - that ' s a no .,neutral
12876,"what ? no ! no , i ' m not stopping . i ' m red ross !",non-neutral
12877,"dude , if you go back out there , you ' re gonna be dead ross !",anger
12878,i don ' t care ! i am not quitting ! i insist on finishing this game !,anger
12879,"all right , all right , if you insist on doing this , at least let me help you .",non-neutral
12880,"no , god no ! that is no place for a woman . those guys will grab anything .",non-neutral
12881,no . that ' s not what i ' m saying . i just may know a few things that might help you inflict some pain .,neutral
12882,i like that .,joy
12883,"yeah ? listen closely , devon has got a weak ankle .",neutral
12884,huh ?,neutral
12885,one swift kick and he ' ll back off .,neutral
12886,"all right , bad ankle , got it !",neutral
12887,"and that big bloke with the beard , he has got a trick hip .",neutral
12888,yeah .,neutral
12889,"and uh , and david over there , i heard he doesn ' t wear a cup .",neutral
12890,"yeah ? i can use that , trick hip , no cup , okay ! okay !",joy
12891,"and uh , liam , liam ' s got bad knees . you hit him right and he ' ll go down like a lamp .",neutral
12892,"but - but , liam ' s on my team .",non-neutral
12893,i don ' t care ! you just get him !,anger
12894,"i ' m gonna go get him ! okay , i am going back in !",joy
12895,the red ross ! okay .,joy
12896,oh ! oh by the way ?,neutral
12897,uh - hmm .,neutral
12898,james brolin ?,neutral
12899,"oh , i know . i could only think of two names , him and ed begley jr . and then i remembered he ' s gay .",neutral
12900,ed begley jr . is not gay .,neutral
12901,really !,surprise
12902,hello ?,neutral
12903,"hello , is ross there ?",neutral
12904,"uh no , he ' s not . can i take a message ?",neutral
12905,"yes , this russell , ross ' s divorce lawyer , just tell him that since i haven ' t heard from him , i assume he ' s decided to give the marriage a try .",neutral
