idx,sentence,emotion
9958,"okay , so - so which route should i take the northern route or the southern route ?",neutral
9959,"ooh , if you take the northern route there ' s a man in illinois with a beard of bees .",neutral
9960,"okay , i must protest this , i ' ve lived in illinois all my life and know of no man with a beard of bees !",surprise
9961,"wisconsin , on the other hand , might be a different story .",neutral
9962,great ! problem solved !,joy
9963,"estelle , you gotta get me some work . i - i lost my health insurance .",non-neutral
9964,"all right , first thing we gotta do , damage control .",neutral
9965,why ?,surprise
9966,"well , i think uhh , someone out there may have been bad mouthing you all over town .",non-neutral
9967,bastard !,anger
9968,you mean whenever monica and chandler where like y ' know doing laundry or going grocery shopping oroh !,surprise
9969,all that time monica spent on the phone with sad linda from camp !,surprise
9970,"uh - huh , doing it . doing it . phone doing it .",non-neutral
9971,oh !,surprise
9972,"oh , i can ' t believe it !",surprise
9973,i mean i think it ' s great !,joy
9974,for him .,neutral
9975,she might be able to do better .,neutral
9976,hey guys !,neutral
9977,joey ! come here ! come here !,neutral
9978,what ? what ?,surprise
9979,phoebe just found out about monica and chandler .,neutral
9980,you mean how they ' re friends and nothing more ?,neutral
9981,"no . joey , she",neutral
9982,"okay , so now they know that you know and they don ' t know that rachel knows ?",surprise
9983,"yes , but y ' know what ?",neutral
9984,it doesn ' t matter who knows what .,neutral
9985,"now , enough of us know that we can just tell them that we know !",neutral
9986,then all the lying and the secrets would finally be over !,joy
9987,"it ' s a tradition , like the parade . if the parade decided it was gay , moved out , and abandoned its entire family .",neutral
9988,"y ' know , you ' re friend ' s getting married , it ' s gotta change things .",neutral
9989,you really think it would be that different ?,surprise
9990,how could it not be ?,surprise
9991,"i mean pretty soon they ' re gonna be having kids , and then they ' re just gonna be hanging out with other couples who have kids .",sadness
9992,and then maybe they ' re gonna have to leave the city to be near a,sadness
9993,"well , things change .",neutral
9994,i don ' t want them to move to a,sadness
9995,it ' ll be okay joe .,neutral
9996,its still there !,surprise
9997,mrs . braverman must be out .,neutral
9998,she could be out of town . maybe she ' ll be gone for months .,non-neutral
9999,"by then , the cheesecake may have gone bad . we don ' t want her to come back to bad cheesecake .",fear
10000,no that could kill her .,fear
10001,"well , we don ' t want that .",neutral
10002,"no , so we ' re protecting her .",neutral
10003,but we should take it .,neutral
10004,but we should move quick .,non-neutral
10005,why ?,surprise
10006,because i think i just heard her moving around in there .,non-neutral
10007,go ! go ! go ! go ! go ! go ! go ! go ! go ! go !,fear
10008,"hey , kicky . what ' re you doing ?",neutral
10009,just trying to get comfortable . i can ' t sleep in my underwear .,neutral
10010,"well , you ' re gonna .",neutral
10011,"i ' ve been thinking . y ' know , about how i ' m always seeing girls on top of girls .",neutral
10012,"are they end to end , or tall like pancakes ?",neutral
10013,"y ' know what i mean , about how i ' m always going out with all these women .",neutral
10014,"and i always figured , when the right one comes along , i ' d be able to be a stand - up guy and go the distance , y ' know ?",non-neutral
10015,"now i ' m looking at my dad , thinking .",neutral
10016,"hey , you ' re not him .",neutral
10017,you ' re you .,neutral
10018,"when they were all over you to go into your father ' s pipe - fitting business , did you cave ?",neutral
10019,no .,neutral
10020,no .,neutral
10021,you decided to go into the out - of - work actor business .,neutral
10022,"now that wasn ' t easy , but you did it !",non-neutral
10023,"and i ' d like to believe that when the right woman comes along , you will have the courage and the guts to say "" no thanks , i ' m married . """,neutral
10024,you really think so ?,non-neutral
10025,yeah . i really do .,neutral
10026,"thanks , chandler .",neutral
10027,get off !,non-neutral
10028,hi .,neutral
10029,"your fettuccini alfredo looks a little dry , did you use all your cheese ?",neutral
10030,"when you say used , do you mean eat as a pre - cooking snack ?",neutral
10031,and the cream ?,neutral
10032,cheese makes me thirsty .,neutral
10033,okay . let ' s move on .,neutral
10034,all right .,neutral
10035,oh ! something smells good over at monica ' s station ! oh my god ! this is absolutely amazing ! you ' ve never made this before ?,surprise
10036,oh no !,surprise
10037,i don ' t know anything about cooking .,neutral
10038,"i had to ask someone what it ' s called when the , when the water makes those little bubbles .",neutral
10039,"well , hats off to the chef .",joy
10040,"i - i - i ' m sorry , your - your mouth was full , i didn ' t hear what you said . umm , hats off to who now ?",neutral
10041,the chef !,joy
10042,that ' s right .,joy
10043,"hey , pheebs .",neutral
10044,hey .,neutral
10045,how ' s it going ?,neutral
10046,good . oh oh ! roger ' s having a dinner thing and he wanted me to invite you guys .,non-neutral
10047,so what ' s going on ?,neutral
10048,"nothing , um , it ' s just , um . it ' s roger .",neutral
10049,"i dunno , there ' s just something about .",neutral
10050,basically we just feel that he ' s .,neutral
10051,we hate that guy .,disgust
10052,yeah . hate him .,disgust
10053,"we ' re sorry , pheebs , we ' re sorry .",sadness
10054,uh - huh .,neutral
10055,okay .,neutral
10056,"okay , don ' t you think , maybe , though , it ' s just that he ' s so perceptive that it freaks you out ?",neutral
10057,". no , we hate him .",disgust
10058,we ' re sorry .,sadness
10059,hey !,joy
10060,hey !,joy
10061,what are you doing ?,neutral
10062,i ' m sending back all this stuff that chandler bought out of guilt .,neutral
10063,yes that was mine .,non-neutral
10064, cause i figured you ' d hooked up with some girl and she ' d left it there .,non-neutral
10065,yes that would have made more sense .,non-neutral
10066,"y ' know , i - i don ' t even feel like i know you anymore man !",anger
10067,"all right , look , i ' m just gonna ask you this one time .",neutral
10068,"and whatever you say , i ' ll believe ya .",neutral
10069,"were you , or were you not on a gay cruise ?",non-neutral
10070,!,surprise
10071,"oh hey ! there ' s some kids playing in the street , you wanna go down there and give them a project , ruin their day ?",non-neutral
10072,"hey , if they have a ball maybe you can stick razor blades in it and teach them a new game , gonna need stitches ball .",non-neutral
10073,she said what ?,surprise
10074,"she said , "" if i ' m not gonna be happy getting married somewhere that we find in a day , well then we should just postpone it . """,neutral
10075,postpone it ?,non-neutral
10076,"emily , do you think monica realises how much our parents spent on this wedding ?",non-neutral
10077,"do you my sister ' s teeny - tiny little brain comprehends that people took time out of their lives to fly thousands of miles to be here , huh ?",non-neutral
10078,this isn ' t right .,neutral
10079,"i realize that people are going to be disappointed . but , i ' m sure they ' ll come back when we can do it right .",non-neutral
10080,i can ' t ask people to do that ? would you ask people to do that ?,non-neutral
10081,don ' t you point your pants at me !,anger
10082,we have no choice !,anger
10083,"anywhere that ' s half - decent would ' ve be booked months ago , ross don ' t you understand ?",non-neutral
10084,this is our wedding i ' m talking about .,non-neutral
10085,the only thing i understand is ; postponing it is not an option . this is when we ' re getting married .,neutral
10086,so what are you saying ? it ' s now or never ?,non-neutral
10087,no . i ' m saying it ' s now .,neutral
10088,or ?,non-neutral
10089,there ' s no or ' in mind . what is wrong with these pants !,non-neutral
10090,it ' s not the pants .,non-neutral
10091,it ' s you that is backwards .,non-neutral
10092,"and if , and if you don ' t understand how important this is to me , well then , perhaps we shouldn ' t get married at all !",anger
10093,"no , wait ! emily ! no , wait , stop ! emily , please",sadness
10094,"hi , honey .",neutral
10095,see you later .,neutral
10096,"what ? i - i bought groceries , i was gonna make you dinner !",non-neutral
10097,well next time ask ! or at least wait for me to ask !,anger
10098,"hi , this is heldi from the morgan chase museum . i ' m calling for monica geller .",neutral
10099,oh no !,surprise
10100,"i want to let her know that there was a cancellation and if she ' s still interested in having the bing - geller wedding at our facility , it is available",neutral
10101,"oh please , he didn ' t hear it ! he didn ' t hear it !",non-neutral
10102,this is chandler bing ! this is chandler bing !,surprise
10103,no !,anger
10104,ma ! what ' re you doing here ?,surprise
10105,i came to give you this and this .,neutral
10106,oww ! big ring !,surprise
10107,"yeah , all the time . i want the baby to know my voice .",neutral
10108,"do you uh , do you talk about me ?",non-neutral
10109,"yeah , yeah , all the time .",neutral
10110,really ?,surprise
10111,"but um , we just refer to you as bobo the sperm guy .",neutral
10112,would you look at this dump ? he hated us . this is his final revenge !,disgust
10113,have you ever seen so much crap ?,disgust
10114,"actually , i think this apartment sullies the good name of crap",non-neutral
10115,check this out . can i have this ?,neutral
10116,what ?,neutral
10117,"i ' m at work , ordinary day , you know , chop chop chop , sauti , sauti , sauti .",neutral
10118,"all of a sudden , leon , the manager , calls me into his office .",neutral
10119,"it turns out they fired the head lunch chef , and guess who got the job .",non-neutral
10120,"if it ' s not you , this is a horrible story .",sadness
10121,"fortunately , it is me .",joy
10122,"and , they made me head of purchasing , thank you very much .",joy
10123,"anyway , i just ran into ross and chandler downstairs , and they think we should go out and celebrate .",joy
10124,"y ' know , someplace nice .",neutral
10125,"yeah , someplace nice .",neutral
10126,yeah !,joy
10127,how much do you think i can get for my kidney ?,non-neutral
10128,"so , what do you think ?",neutral
10129,i think it ' s the most beautiful table i ' ve ever seen .,joy
10130,i know !,joy
10131,"so how does this work , you going to balance the plates on these little guys ' heads ?",neutral
10132,"who cares , we ' ll eat at the sink ! come on , let ' s play !",joy
10133,heads up ross ! score ! you suck !,joy
10134,what ' s this ?,surprise
10135,thank you . just make yourself comfortable .,neutral
10136,gotcha .,neutral
10137,this place is really my grandmother ' s .,neutral
10138,"i got it from her when she moved to florida , otherwise i could never afford a place like this .",neutral
10139,"so if the landlord ever asks , i ' m 87 year old woman , who ' s afraid of her vcr .",neutral
10140,so are you thirsty ?,neutral
10141,"oh , you bet i am !",non-neutral
10142,"okay , here ' s your penis !",non-neutral
10143,hey !,joy
10144,hey !,joy
10145,hey !,joy
10146,how was your first day ?,neutral
10147,"ohh , okay .",neutral
10148,"oh my god , what a great surprise ! this is such a beautiful house .",joy
10149,"thank you , it ' s my mom ' s . so this is the kitchen .",neutral
10150,"hey , ready for dinner ?",neutral
10151,"ooh , absolutely !",joy
10152,great ! how about you wanted to go the italian place down on bleaker street right ?,joy
